tickertime,openprice,closeprice,high,low,predictprice
2015-06-29,257.036010742,263.071990967,267.867004395,255.945999146,510.08702563569733
2015-06-28,248.720993042,257.063995361,257.17300415,248.580993652,508.82923089095783
2015-06-27,250.955001831,249.011001587,251.17199707,247.434005737,507.5740081362125
2015-06-26,243.548995972,250.990005493,251.339004517,243.117004395,506.3213531958791
2015-06-25,242.604003906,243.593994141,243.74899292,241.552993774,505.0712618993969
2015-06-24,240.365005493,242.798995972,243.332000732,240.365005493,503.8237300812234
2015-06-23,244.281997681,240.51499939,244.341003418,240.51499939,502.5787535808153
2015-06-22,246.927001953,244.296005249,247.304000854,243.132995605,501.33632824263356
2015-06-21,243.968994141,246.990005493,247.917007446,243.779006958,500.09644991616096
2015-06-20,245.100006104,243.944000244,245.223999023,241.882003784,498.8591144558583
2015-06-19,244.529998779,245.212005615,245.82800293,240.626998901,497.624317721194
2015-06-18,249.042999268,244.606002808,250.977005005,243.787002563,496.3920555766169
2015-06-17,249.427993774,249.007003784,252.108001709,244.126998901,495.16232389157335
2015-06-16,250.822998047,249.283996582,256.852996826,246.475997925,493.9351185404842
2015-06-15,236.76499939,250.895004272,251.742004395,236.121994019,492.71043540275406
2015-06-14,233.42199707,236.822998047,237.835998535,233.42199707,491.48827036276407
2015-06-13,232.442001343,233.542999268,234.858001709,232.003997803,490.268619309857
2015-06-12,229.919998169,232.401992798,232.651992798,229.210006714,489.05147813835043
2015-06-11,229.705001831,229.981994629,231.057006836,229.31300354,487.83684274752983
2015-06-10,228.854995728,229.705001831,230.287002563,228.766998291,486.62470904163735
2015-06-09,228.994995117,228.802993774,229.781997681,228.009994507,485.41507292985335
2015-06-08,228.537994385,229.04800415,230.953994751,227.929000854,484.2079303263409
2015-06-07,222.878997803,228.488998413,229.464004517,222.839004517,483.0032771501872
2015-06-06,225.595993042,222.880996704,226.194000244,222.651992798,481.8011093254328
2015-06-05,225.005004883,225.619003296,225.718994141,224.378997803,480.60142278105627
2015-06-04,224.154006958,224.95199585,225.968002319,223.179000854,479.4042134509755
2015-06-03,225.772003174,224.324005127,226.580993652,224.054000854,478.20947727403285
2015-06-02,225.735992432,225.87399292,227.404006958,223.929992676,477.017210194012
2015-06-01,222.893997192,225.802993774,226.416000366,222.419006348,475.8274081596075
2015-05-31,230.233001709,222.925994873,231.712997437,221.296005249,474.6400671244414
2015-05-30,233.134994507,230.190002441,233.251998901,229.542007446,473.4551830470523
2015-05-29,237.091995239,233.345001221,237.093002319,232.046005249,472.27275189088914
2015-05-28,237.376998901,237.095993042,237.522003174,235.731002808,471.0927696243154
2015-05-27,237.257003784,237.408004761,237.824005127,236.651992798,469.9152322205987
2015-05-26,237.065002441,237.283004761,238.636001587,236.695007324,468.7401356579001
2015-05-25,237.104003906,237.115997314,238.242004395,235.692001343,467.5674759192868
2015-05-24,240.927001953,237.11000061,241.020996094,236.636993408,466.39724899271357
2015-05-23,238.975997925,240.95300293,241.977996826,238.811004639,465.2294508710315
2015-05-22,240.285995483,238.871994019,241.024993896,238.690994263,464.06407755196955
2015-05-21,235.320999146,240.348007202,240.968994141,235.059997559,462.9011250381474
2015-05-20,234.01600647,235.343994141,236.242004395,233.835006714,461.74058933705294
2015-05-19,231.88999939,234.018005371,234.682998657,231.841995239,460.5824664610586
2015-05-18,233.037002563,231.947006226,234.151000977,231.817001343,459.4267524274033
2015-05-17,236.886993408,233.128005981,237.210006714,232.460006714,458.27344325818206
2015-05-16,236.009994507,236.802001953,238.024993896,236.009994507,457.12253498037296
2015-05-15,237.643997192,236.152999878,237.697006226,235.294998169,455.9740236257932
2015-05-14,236.955001831,237.604995728,238.753005981,236.794998169,454.8279052311297
2015-05-13,236.214004517,236.929000854,237.798995972,234.057006836,453.68417583791387
2015-05-12,241.397994995,236.376998901,243.703994751,235.044998169,452.54283149252234
2015-05-11,242.145004272,241.111999512,242.880996704,240.098999023,451.40386824618173
2015-05-10,240.298995972,242.158004761,244.270004272,239.37600708,450.2672821549432
2015-05-09,241.729003906,240.296005249,244.067993164,238.848999023,449.1330692797204
2015-05-08,243.768997192,241.832000732,247.804000854,239.639007568,448.0012256862275
2015-05-07,237.203994751,243.863006592,246.274993896,236.274002075,446.87174744503517
2015-05-06,229.662002563,237.333999634,239.104995728,228.572998047,445.7446306315127
2015-05-05,236.24899292,229.781997681,236.453994751,229.231002808,444.61987132587603
2015-05-04,238.852005005,236.121002197,239.203994751,232.054000854,443.4974656131378
2015-05-03,240.356002808,239.018005371,242.638000488,237.809997559,442.3774095831226
2015-05-02,234.880004883,240.358001709,243.240005493,234.082992554,441.25969933048185
2015-05-01,232.341003418,234.929992676,235.727005005,232.341003418,440.14433095465154
2015-04-30,235.938995361,232.078994751,238.966003418,232.078994751,439.0313005598816
2015-04-29,225.692993164,236.145004272,239.56300354,224.992996216,437.9206042552185
2015-04-28,225.591003418,225.807998657,227.039993286,223.429992676,436.8122381544919
2015-04-27,228.968994141,225.854995728,229.494995117,223.069000244,435.7061983763366
2015-04-26,219.429000854,229.285995483,233.304992676,218.022994995,434.602481044161
2015-04-25,226.410003662,219.429992676,226.944000244,214.87399292,433.50108228615517
2015-04-24,231.23500061,226.38999939,232.561004639,226.337005615,432.4019982352983
2015-04-23,235.970001221,231.268005371,236.304992676,229.932998657,431.3052250293385
2015-04-22,234.052993774,236.462005615,236.475006104,233.199005127,430.2107588107858
2015-04-21,235.602005005,234.175994873,237.908996582,233.475997925,429.11859572692754
2015-04-20,224.619995117,235.268997192,235.268997192,224.300994873,428.028731929811
2015-04-19,222.611999512,224.62600708,226.350997925,221.977005005,426.941163576244
2015-04-18,223.455993652,222.600006104,226.352996826,222.373001099,425.8558868277817
2015-04-17,222.852996826,223.356002808,224.315994263,220.87600708,424.77289785074487
2015-04-16,228.574996948,222.882003784,228.906005859,221.942001343,423.6921928161885
2015-04-15,223.917007446,228.572998047,229.67199707,223.917007446,422.6137678999134
2015-04-14,219.072998047,223.832992554,223.832992554,218.649002075,421.5376192824701
2015-04-13,224.759002686,219.158996582,224.975997925,216.322998047,420.46374314913845
2015-04-12,235.949996948,224.587005615,236.934997559,221.996002197,419.39213568992176
2015-04-11,236.535003662,236.152999878,237.727996826,233.494995117,418.32279309957096
2015-04-10,236.01600647,236.552001953,239.537002563,234.175003052,417.2557115775443
2015-04-09,243.694000244,236.072006226,243.694000244,232.770996094,416.19088732803505
2015-04-08,244.75100708,243.675994873,246.117996216,239.399993896,415.12831655994165
2015-04-07,253.063995361,245.022003174,253.847000122,244.214996338,414.06799548688144
2015-04-06,255.274002075,253.179992676,255.804992676,252.205001831,413.0099203271848
2015-04-05,260.721008301,255.492004395,261.79800415,254.574996948,411.9540873038749
2015-04-04,253.761001587,260.597991943,260.674987793,251.942001343,410.90049264469593
2015-04-03,254.291000366,253.697006226,255.257995605,251.100006104,409.8491325820756
2015-04-02,253.074005127,254.322006226,256.042999268,251.878997803,408.80000335313645
2015-04-01,247.089004517,253.005004883,254.460998535,245.416000366,407.75310119969623
2015-03-31,244.223007202,247.272003174,247.541000366,241.160003662,406.7084223682681
2015-03-30,247.453994751,244.223999023,248.729995728,242.738998413,405.6659631100278
2015-03-29,242.878997803,247.526000977,249.242004395,239.214004517,404.62571968084444
2015-03-28,252.740005493,242.712997437,253.139007568,240.850006104,403.5876883412605
2015-03-27,246.975006104,252.79800415,254.205001831,246.975006104,402.55186535648613
2015-03-26,248.565994263,247.029006958,256.811004639,245.212997437,401.5182469964026
2015-03-25,246.276000977,248.531997681,254.354003906,244.904998779,400.4868295355561
2015-03-24,247.472000122,246.197006226,249.190002441,236.51499939,399.4576092531488
2015-03-23,266.57699585,245.595001221,267.002990723,244.154998779,398.4305824330387
2015-03-22,267.894989014,266.739990234,277.29699707,261.744995117,397.40574536374356
2015-03-21,259.916992188,267.959991455,269.747009277,259.589996338,396.383094338425
2015-03-20,261.644012451,260.024993896,262.196014404,255.649993896,395.36262565489216
2015-03-19,260.955993652,261.74899292,264.847991943,259.161987305,394.34433561559234
2015-03-18,255.880004883,260.928009033,264.243988037,248.636001587,393.3282205276081
2015-03-17,285.066986084,256.29901123,285.335998535,249.869995117,392.31427670266424
2015-03-16,290.595001221,285.505004883,292.364990234,284.37399292,391.30250045710875
2015-03-15,285.684997559,290.592987061,294.111999512,285.684997559,390.29288811191947
2015-03-14,281.424987793,286.393005371,286.528991699,280.996002197,389.28543599269517
2015-03-13,284.441986084,281.885009766,286.342010498,280.976013184,388.28014042964924
2015-03-12,294.118011475,285.337005615,294.49798584,285.337005615,387.2769977576196
2015-03-11,296.12701416,294.354003906,297.088012695,292.412994385,386.2760043160438
2015-03-10,291.524993896,296.378997803,297.390991211,290.507995605,385.27715644897825
2015-03-09,289.861999512,291.760009766,300.044006348,289.743011475,384.2804505050731
2015-03-08,274.812011719,289.606994629,292.70098877,273.893005371,383.28588283758864
2015-03-07,276.433013916,274.354003906,277.858001709,272.565002441,382.29344980436707
2015-03-06,272.294006348,276.260986328,277.854003906,270.132995605,381.30314776785485
2015-03-05,275.600006104,272.722991943,277.608001709,270.015014648,380.3149730950873
2015-03-04,272.739013672,276.178009033,281.666992188,264.769012451,379.32892215767316
2015-03-03,281.989990234,273.092010498,284.225006104,268.12600708,378.344991331814
2015-03-02,275.04598999,281.70199585,285.79598999,268.161010742,377.3631769982823
2015-03-01,260.356994629,275.670013428,276.300994873,258.312988281,376.38347554243103
2015-02-28,254.283004761,260.20199585,261.660003662,245.932998657,375.40588335417254
2015-02-27,253.520004272,254.263000488,254.692001343,249.479003906,374.43039682799105
2015-02-26,236.436004639,253.82800293,256.653015137,236.436004639,373.45701236293655
2015-02-25,237.337005615,236.425994873,237.710006714,234.257003784,372.48572636261
2015-02-24,238.88999939,237.470001221,239.339996338,235.529998779,371.51653523517564
2015-02-23,238.998001099,238.73500061,239.901000977,236.401992798,370.5494353933399
2015-02-22,235.994995117,238.891998291,240.10899353,232.421005249,369.58442325436056
2015-02-21,244.544006348,235.977005005,246.391998291,233.850997925,368.6214952400444
2015-02-20,243.751998901,244.533996582,255.320007324,243.184005737,367.6606477767317
2015-02-19,240.25100708,243.779006958,247.100997925,239.298995972,366.70187729529385
2015-02-18,236.410003662,240.283004761,242.67199707,235.591995239,365.7451802311483
2015-02-17,243.779998779,236.326004028,244.25100708,232.339996338,364.7905530242291
2015-02-16,233.42199707,243.61000061,245.774993896,232.313995361,363.8379921190045
2015-02-15,234.824996948,233.843002319,239.520996094,229.022003174,362.8874939644567
2015-02-14,257.506988525,234.824996948,265.610992432,227.684005737,361.9390550140878
2015-02-13,235.527999878,257.321014404,259.808013916,235.527999878,360.9926717259138
2015-02-12,221.968994141,235.427001953,240.259002686,221.261993408,360.0483405624651
2015-02-11,219.207992554,221.764007568,222.199005127,217.613998413,359.1060579907659
2015-02-10,219.731994629,219.184997559,223.406005859,218.074005127,358.1658204823577
2015-02-09,220.281997681,219.839004517,221.807006836,215.332000732,357.22762451327594
2015-02-08,223.389007568,220.11000061,223.977005005,217.018997192,356.2914665640416
2015-02-07,227.692993164,223.412002563,229.43800354,221.07699585,355.35734311968156
2015-02-06,222.632995605,227.753997803,230.298995972,222.606994629,354.4252506697024
2015-02-05,216.92300415,222.26600647,230.509994507,216.231994629,353.4951857080965
2015-02-04,227.664993286,217.110992432,239.404998779,214.725006104,352.5671447333335
2015-02-03,227.511001587,226.852996826,230.057998657,221.113006592,351.6411242483658
2015-02-02,237.453994751,227.268005371,245.957000732,224.483001709,350.7171207606118
2015-02-01,226.490997314,238.229003906,242.175003052,222.658996582,349.795130781967
2015-01-31,216.867004395,226.972000122,231.574005127,212.01499939,348.8751508287786
2015-01-30,226.440994263,217.464004517,233.503997803,216.309005737,347.9571774218743
2015-01-29,232.772003174,226.425003052,242.850997925,225.839004517,347.04120708652465
2015-01-28,233.348007202,233.513000488,238.705993652,220.712005615,346.127236352458
2015-01-27,263.351013184,233.914993286,266.535003662,227.046005249,345.21526175386015
2015-01-26,273.166992188,263.475006104,275.480010986,250.652999878,344.3052798293546
2015-01-25,254.078994751,273.472991943,309.384002686,254.078994751,343.39728712201406
2015-01-24,247.352005005,253.718002319,255.074005127,243.88999939,342.491280179349
2015-01-23,232.699996948,247.847000122,248.210006714,230.022003174,341.5872555533022
2015-01-22,233.516998291,232.878997803,234.845001221,225.195999146,340.6852098002543
2015-01-21,227.322006226,233.406005859,237.018997192,226.434005737,339.78513948100976
2015-01-20,211.378005981,226.897003174,227.787994385,211.212005615,338.8870411608026
2015-01-19,212.906997681,211.315002441,215.240997314,205.152999878,337.9909114092796
2015-01-18,211.470993042,214.860992432,216.727996826,207.317993164,337.0967468005168
2015-01-17,200.050003052,210.339004517,218.695007324,194.505996704,336.2045439129922
2015-01-16,207.833999634,199.259994507,211.731002808,194.875,335.3142993295992
2015-01-15,209.070007324,208.097000122,221.591003418,199.770996094,334.42600963763823
2015-01-14,176.897003174,209.843994141,229.067001343,176.897003174,333.5396714288117
2015-01-13,223.893997192,178.102996826,223.893997192,171.509994507,332.6552812992151
2015-01-12,267.394012451,225.860992432,268.277008057,219.906005859,331.7728358493459
2015-01-11,266.145996094,267.79598999,272.20300293,265.200012207,330.89233168409453
2015-01-10,274.608001709,265.660003662,279.638000488,265.039001465,330.013765412734
2015-01-09,287.303009033,274.79598999,288.12701416,273.966003418,329.13713364892243
2015-01-08,282.382995605,290.407989502,291.114013672,280.532989502,328.2624330107
2015-01-07,294.135009766,283.348999023,294.135009766,282.174987793,327.38966012048127
